alpha,beta,mach,Cnp [1/rad]
-0.017453292519943295,0.03490658503988659,0.6,5.903
-0.008726646259971648,-0.03490658503988659,0.6,-6.7485
-0.008726646259971648,-0.026179938779914945,0.6,-5.6783
-0.008726646259971648,-0.017453292519943295,0.6,-4.102
-0.008726646259971648,-0.008726646259971648,0.6,-2.1469
-0.008726646259971648,0.0,0.6,0.0004
-0.008726646259971648,0.008726646259971648,0.6,2.1469
-0.008726646259971648,0.017453292519943295,0.6,4.1004
-0.008726646259971648,0.026179938779914945,0.6,5.6751
-0.008726646259971648,0.03490658503988659,0.6,6.7441
0.0,-0.03490658503988659,0.6,-7.065
0.0,-0.026179938779914945,0.6,-5.9447
0.0,-0.017453292519943295,0.6,-4.2916
0.0,-0.008726646259971648,0.6,-2.257
0.0,0.0,0.6,-0.0
0.0,0.008726646259971648,0.6,2.257
0.0,0.017453292519943295,0.6,4.2916
0.0,0.026179938779914945,0.6,5.9447
0.0,0.03490658503988659,0.6,7.065
0.008726646259971648,-0.03490658503988659,0.6,-6.7441
0.008726646259971648,-0.026179938779914945,0.6,-5.6751
0.008726646259971648,-0.017453292519943295,0.6,-4.1004
0.008726646259971648,-0.008726646259971648,0.6,-2.1469
0.008726646259971648,0.0,0.6,-0.0004
0.008726646259971648,0.008726646259971648,0.6,2.1469
0.008726646259971648,0.017453292519943295,0.6,4.102
0.008726646259971648,0.026179938779914945,0.6,5.6783
0.008726646259971648,0.03490658503988659,0.6,6.7484
0.017453292519943295,-0.03490658503988659,0.6,-5.903
0.017453292519943295,-0.026179938779914945,0.6,-4.8992
0.017453292519943295,-0.017453292519943295,0.6,-3.5338
0.017453292519943295,-0.008726646259971648,0.6,-1.8488
0.017453292519943295,0.0,0.6,-0.0026
0.017453292519943295,0.008726646259971648,0.6,1.845
0.017453292519943295,0.017453292519943295,0.6,3.5339
0.017453292519943295,0.026179938779914945,0.6,4.9033
0.017453292519943295,0.03490658503988659,0.6,5.9102
0.026179938779914945,-0.03490658503988659,0.6,-4.7225
0.026179938779914945,-0.026179938779914945,0.6,-3.7658
0.026179938779914945,-0.017453292519943295,0.6,-2.6547
0.026179938779914945,-0.008726646259971648,0.6,-1.3971
0.026179938779914945,0.0,0.6,-0.008
0.026179938779914945,0.008726646259971648,0.6,1.3833
0.026179938779914945,0.017453292519943295,0.6,2.647
0.026179938779914945,0.026179938779914945,0.6,3.7658
0.026179938779914945,0.03490658503988659,0.6,4.729
0.03490658503988659,-0.03490658503988659,0.6,-3.3828
0.03490658503988659,-0.026179938779914945,0.6,-2.4856
0.03490658503988659,-0.017453292519943295,0.6,-1.6383
0.03490658503988659,-0.008726646259971648,0.6,-0.8228
0.03490658503988659,0.0,0.6,-0.017
0.03490658503988659,0.008726646259971648,0.6,0.7916
0.03490658503988659,0.017453292519943295,0.6,1.6153
0.03490658503988659,0.026179938779914945,0.6,2.4741
0.03490658503988659,0.03490658503988659,0.6,3.3828
-0.03490658503988659,-0.03490658503988659,0.7,-2.9611
-0.03490658503988659,-0.026179938779914945,0.7,-2.1638
-0.03490658503988659,-0.017453292519943295,0.7,-1.4118
-0.03490658503988659,-0.008726646259971648,0.7,-0.6915
-0.03490658503988659,0.0,0.7,0.0151
-0.03490658503988659,0.008726646259971648,0.7,0.719
-0.03490658503988659,0.017453292519943295,0.7,1.4321
-0.03490658503988659,0.026179938779914945,0.7,2.174
-0.03490658503988659,0.03490658503988659,0.7,2.9611
-0.026179938779914945,-0.03490658503988659,0.7,-4.1761
-0.026179938779914945,-0.026179938779914945,0.7,-3.3294
-0.026179938779914945,-0.017453292519943295,0.7,-2.3422
-0.026179938779914945,-0.008726646259971648,0.7,-1.225
-0.026179938779914945,0.0,0.7,0.0071
-0.026179938779914945,0.008726646259971648,0.7,1.2372
-0.026179938779914945,0.017453292519943295,0.7,2.3491
-0.026179938779914945,0.026179938779914945,0.7,3.3294
-0.026179938779914945,0.03490658503988659,0.7,4.1705
-0.017453292519943295,-0.03490658503988659,0.7,-5.2417
-0.017453292519943295,-0.026179938779914945,0.7,-4.3558
-0.017453292519943295,-0.017453292519943295,0.7,-3.1426
-0.017453292519943295,-0.008726646259971648,0.7,-1.6416
-0.017453292519943295,0.0,0.7,0.0023
-0.017453292519943295,0.008726646259971648,0.7,1.645
-0.017453292519943295,0.017453292519943295,0.7,3.1426
-0.017453292519943295,0.026179938779914945,0.7,4.3522
-0.017453292519943295,0.03490658503988659,0.7,5.2354
-0.008726646259971648,-0.03490658503988659,0.7,-5.9976
-0.008726646259971648,-0.026179938779914945,0.7,-5.055
-0.008726646259971648,-0.017453292519943295,0.7,-3.6558
-0.008726646259971648,-0.008726646259971648,0.7,-1.9145
-0.008726646259971648,0.0,0.7,0.0003
-0.008726646259971648,0.008726646259971648,0.7,1.9145
-0.008726646259971648,0.017453292519943295,0.7,3.6543
-0.008726646259971648,0.026179938779914945,0.7,5.0522
-0.008726646259971648,0.03490658503988659,0.7,5.9938
0.0,-0.03490658503988659,0.7,-6.283
0.0,-0.026179938779914945,0.7,-5.2954
0.0,-0.017453292519943295,0.7,-3.827
0.0,-0.008726646259971648,0.7,-2.0141
0.0,0.0,0.7,-0.0
0.0,0.008726646259971648,0.7,2.0141
0.0,0.017453292519943295,0.7,3.827
0.0,0.026179938779914945,0.7,5.2954
0.0,0.03490658503988659,0.7,6.283
0.008726646259971648,-0.03490658503988659,0.7,-5.9938
0.008726646259971648,-0.026179938779914945,0.7,-5.0521
0.008726646259971648,-0.017453292519943295,0.7,-3.6543
0.008726646259971648,-0.008726646259971648,0.7,-1.9145
0.008726646259971648,0.0,0.7,-0.0003
0.008726646259971648,0.008726646259971648,0.7,1.9145
0.008726646259971648,0.017453292519943295,0.7,3.6558
0.008726646259971648,0.026179938779914945,0.7,5.055
0.008726646259971648,0.03490658503988659,0.7,5.9976
0.017453292519943295,-0.03490658503988659,0.7,-5.2354
0.017453292519943295,-0.026179938779914945,0.7,-4.3522
0.017453292519943295,-0.017453292519943295,0.7,-3.1426
0.017453292519943295,-0.008726646259971648,0.7,-1.645
0.017453292519943295,0.0,0.7,-0.0023
0.017453292519943295,0.008726646259971648,0.7,1.6416
0.017453292519943295,0.017453292519943295,0.7,3.1426
0.017453292519943295,0.026179938779914945,0.7,4.3558
0.017453292519943295,0.03490658503988659,0.7,5.2417
0.026179938779914945,-0.03490658503988659,0.7,-4.1704
0.026179938779914945,-0.026179938779914945,0.7,-3.3294
0.026179938779914945,-0.017453292519943295,0.7,-2.349
0.026179938779914945,-0.008726646259971648,0.7,-1.2372
0.026179938779914945,0.0,0.7,-0.0071
0.026179938779914945,0.008726646259971648,0.7,1.225
0.026179938779914945,0.017453292519943295,0.7,2.3422
0.026179938779914945,0.026179938779914945,0.7,3.3294
0.026179938779914945,0.03490658503988659,0.7,4.1761
0.03490658503988659,-0.03490658503988659,0.7,-2.9611
0.03490658503988659,-0.026179938779914945,0.7,-2.174
0.03490658503988659,-0.017453292519943295,0.7,-1.4321
0.03490658503988659,-0.008726646259971648,0.7,-0.719
0.03490658503988659,0.0,0.7,-0.0151
0.03490658503988659,0.008726646259971648,0.7,0.6915
0.03490658503988659,0.017453292519943295,0.7,1.4118
0.03490658503988659,0.026179938779914945,0.7,2.1638
0.03490658503988659,0.03490658503988659,0.7,2.9611
-0.03490658503988659,-0.03490658503988659,0.8,-2.8511
-0.03490658503988659,-0.026179938779914945,0.8,-2.0824
-0.03490658503988659,-0.017453292519943295,0.8,-1.3581
-0.03490658503988659,-0.008726646259971648,0.8,-0.665
-0.03490658503988659,0.0,0.8,0.0146
-0.03490658503988659,0.008726646259971648,0.8,0.6916
-0.03490658503988659,0.017453292519943295,0.8,1.3777
-0.03490658503988659,0.026179938779914945,0.8,2.0922
-0.03490658503988659,0.03490658503988659,0.8,2.8511
-0.026179938779914945,-0.03490658503988659,0.8,-4.0429
-0.026179938779914945,-0.026179938779914945,0.8,-3.2254
-0.026179938779914945,-0.017453292519943295,0.8,-2.2701
-0.026179938779914945,-0.008726646259971648,0.8,-1.1877
-0.026179938779914945,0.0,0.8,0.0069
-0.026179938779914945,0.008726646259971648,0.8,1.1995
-0.026179938779914945,0.017453292519943295,0.8,2.2767
-0.026179938779914945,0.026179938779914945,0.8,3.2254
-0.026179938779914945,0.03490658503988659,0.8,4.0374
-0.017453292519943295,-0.03490658503988659,0.8,-5.0875
-0.017453292519943295,-0.026179938779914945,0.8,-4.2318
-0.017453292519943295,-0.017453292519943295,0.8,-3.055
-0.017453292519943295,-0.008726646259971648,0.8,-1.5963
-0.017453292519943295,0.0,0.8,0.0023
-0.017453292519943295,0.008726646259971648,0.8,1.5995
-0.017453292519943295,0.017453292519943295,0.8,3.055
-0.017453292519943295,0.026179938779914945,0.8,4.2283
-0.017453292519943295,0.03490658503988659,0.8,5.0815
-0.008726646259971648,-0.03490658503988659,0.8,-5.8283
-0.008726646259971648,-0.026179938779914945,0.8,-4.9172
-0.008726646259971648,-0.017453292519943295,0.8,-3.5586
-0.008726646259971648,-0.008726646259971648,0.8,-1.8642
-0.008726646259971648,0.0,0.8,0.0003
-0.008726646259971648,0.008726646259971648,0.8,1.8642
-0.008726646259971648,0.017453292519943295,0.8,3.5572
-0.008726646259971648,0.026179938779914945,0.8,4.9145
-0.008726646259971648,0.03490658503988659,0.8,5.8246
0.0,-0.03490658503988659,0.8,-6.1079
0.0,-0.026179938779914945,0.8,-5.1529
0.0,-0.017453292519943295,0.8,-3.7266
0.0,-0.008726646259971648,0.8,-1.9623
0.0,0.0,0.8,-0.0
0.0,0.008726646259971648,0.8,1.9623
0.0,0.017453292519943295,0.8,3.7266
0.0,0.026179938779914945,0.8,5.1529
0.0,0.03490658503988659,0.8,6.1079
0.008726646259971648,-0.03490658503988659,0.8,-5.8246
0.008726646259971648,-0.026179938779914945,0.8,-4.9144
0.008726646259971648,-0.017453292519943295,0.8,-3.5572
0.008726646259971648,-0.008726646259971648,0.8,-1.8642
0.008726646259971648,0.0,0.8,-0.0003
0.008726646259971648,0.008726646259971648,0.8,1.8642
0.008726646259971648,0.017453292519943295,0.8,3.5586
0.008726646259971648,0.026179938779914945,0.8,4.9172
0.008726646259971648,0.03490658503988659,0.8,5.8283
0.017453292519943295,-0.03490658503988659,0.8,-5.0815
0.017453292519943295,-0.026179938779914945,0.8,-4.2283
0.017453292519943295,-0.017453292519943295,0.8,-3.055
0.017453292519943295,-0.008726646259971648,0.8,-1.5995
0.017453292519943295,0.0,0.8,-0.0023
0.017453292519943295,0.008726646259971648,0.8,1.5963
0.017453292519943295,0.017453292519943295,0.8,3.055
0.017453292519943295,0.026179938779914945,0.8,4.2318
0.017453292519943295,0.03490658503988659,0.8,5.0875
0.026179938779914945,-0.03490658503988659,0.8,-4.0374
0.026179938779914945,-0.026179938779914945,0.8,-3.2254
0.026179938779914945,-0.017453292519943295,0.8,-2.2767
0.026179938779914945,-0.008726646259971648,0.8,-1.1995
0.026179938779914945,0.0,0.8,-0.0069
0.026179938779914945,0.008726646259971648,0.8,1.1877
0.026179938779914945,0.017453292519943295,0.8,2.2701
0.026179938779914945,0.026179938779914945,0.8,3.2254
0.026179938779914945,0.03490658503988659,0.8,4.0429
0.03490658503988659,-0.03490658503988659,0.8,-2.8511
0.03490658503988659,-0.026179938779914945,0.8,-2.0922
0.03490658503988659,-0.017453292519943295,0.8,-1.3777
0.03490658503988659,-0.008726646259971648,0.8,-0.6916
0.03490658503988659,0.0,0.8,-0.0146
0.03490658503988659,0.008726646259971648,0.8,0.665
0.03490658503988659,0.017453292519943295,0.8,1.3581
0.03490658503988659,0.026179938779914945,0.8,2.0824
0.03490658503988659,0.03490658503988659,0.8,2.8511
-0.03490658503988659,-0.03490658503988659,0.9,-2.5597
-0.03490658503988659,-0.026179938779914945,0.9,-1.8679
-0.03490658503988659,-0.017453292519943295,0.9,-1.2176
-0.03490658503988659,-0.008726646259971648,0.9,-0.5959
-0.03490658503988659,0.0,0.9,0.0134
-0.03490658503988659,0.008726646259971648,0.9,0.6205
-0.03490658503988659,0.017453292519943295,0.9,1.2356
-0.03490658503988659,0.026179938779914945,0.9,1.8769
-0.03490658503988659,0.03490658503988659,0.9,2.5597
-0.026179938779914945,-0.03490658503988659,0.9,-3.6698
-0.026179938779914945,-0.026179938779914945,0.9,-2.9336
-0.026179938779914945,-0.017453292519943295,0.9,-2.069
-0.026179938779914945,-0.008726646259971648,0.9,-1.0844
-0.026179938779914945,0.0,0.9,0.0064
-0.026179938779914945,0.008726646259971648,0.9,1.0953
-0.026179938779914945,0.017453292519943295,0.9,2.0752
-0.026179938779914945,0.026179938779914945,0.9,2.9336
-0.026179938779914945,0.03490658503988659,0.9,3.6649
-0.017453292519943295,-0.03490658503988659,0.9,-4.6449
-0.017453292519943295,-0.026179938779914945,0.9,-3.8722
-0.017453292519943295,-0.017453292519943295,0.9,-2.8005
-0.017453292519943295,-0.008726646259971648,0.9,-1.465
-0.017453292519943295,0.0,0.9,0.0021
-0.017453292519943295,0.008726646259971648,0.9,1.468
-0.017453292519943295,0.017453292519943295,0.9,2.8005
-0.017453292519943295,0.026179938779914945,0.9,3.8689
-0.017453292519943295,0.03490658503988659,0.9,4.6394
-0.008726646259971648,-0.03490658503988659,0.9,-5.3374
-0.008726646259971648,-0.026179938779914945,0.9,-4.5119
-0.008726646259971648,-0.017453292519943295,0.9,-3.2686
-0.008726646259971648,-0.008726646259971648,0.9,-1.7132
-0.008726646259971648,0.0,0.9,0.0003
-0.008726646259971648,0.008726646259971648,0.9,1.7132
-0.008726646259971648,0.017453292519943295,0.9,3.2673
-0.008726646259971648,0.026179938779914945,0.9,4.5093
-0.008726646259971648,0.03490658503988659,0.9,5.3341
0.0,-0.03490658503988659,0.9,-5.5991
0.0,-0.026179938779914945,0.9,-4.7318
0.0,-0.017453292519943295,0.9,-3.4247
0.0,-0.008726646259971648,0.9,-1.8036
0.0,0.0,0.9,-0.0
0.0,0.008726646259971648,0.9,1.8036
0.0,0.017453292519943295,0.9,3.4247
0.0,0.026179938779914945,0.9,4.7318
0.0,0.03490658503988659,0.9,5.5991
0.008726646259971648,-0.03490658503988659,0.9,-5.334
0.008726646259971648,-0.026179938779914945,0.9,-4.5093
0.008726646259971648,-0.017453292519943295,0.9,-3.2673
0.008726646259971648,-0.008726646259971648,0.9,-1.7132
0.008726646259971648,0.0,0.9,-0.0003
0.008726646259971648,0.008726646259971648,0.9,1.7132
0.008726646259971648,0.017453292519943295,0.9,3.2686
0.008726646259971648,0.026179938779914945,0.9,4.5119
0.008726646259971648,0.03490658503988659,0.9,5.3374
0.017453292519943295,-0.03490658503988659,0.9,-4.6394
0.017453292519943295,-0.026179938779914945,0.9,-3.8689
0.017453292519943295,-0.017453292519943295,0.9,-2.8005
0.017453292519943295,-0.008726646259971648,0.9,-1.468
0.017453292519943295,0.0,0.9,-0.0021
0.017453292519943295,0.008726646259971648,0.9,1.465
0.017453292519943295,0.017453292519943295,0.9,2.8005
0.017453292519943295,0.026179938779914945,0.9,3.8721
0.017453292519943295,0.03490658503988659,0.9,4.6449
0.026179938779914945,-0.03490658503988659,0.9,-3.6649
0.026179938779914945,-0.026179938779914945,0.9,-2.9336
0.026179938779914945,-0.017453292519943295,0.9,-2.0751
0.026179938779914945,-0.008726646259971648,0.9,-1.0953
0.026179938779914945,0.0,0.9,-0.0064
0.026179938779914945,0.008726646259971648,0.9,1.0844
0.026179938779914945,0.017453292519943295,0.9,2.069
0.026179938779914945,0.026179938779914945,0.9,2.9336
0.026179938779914945,0.03490658503988659,0.9,3.6699
0.03490658503988659,-0.03490658503988659,0.9,-2.5597
0.03490658503988659,-0.026179938779914945,0.9,-1.8769
0.03490658503988659,-0.017453292519943295,0.9,-1.2356
0.03490658503988659,-0.008726646259971648,0.9,-0.6205
0.03490658503988659,0.0,0.9,-0.0134
0.03490658503988659,0.008726646259971648,0.9,0.5959
0.03490658503988659,0.017453292519943295,0.9,1.2176
0.03490658503988659,0.026179938779914945,0.9,1.8679
0.03490658503988659,0.03490658503988659,0.9,2.5597
-0.03490658503988659,-0.03490658503988659,1,-2.3081
-0.03490658503988659,-0.026179938779914945,1,-1.6829
-0.03490658503988659,-0.017453292519943295,1,-1.0962
-0.03490658503988659,-0.008726646259971648,1,-0.5363
-0.03490658503988659,0.0,1,0.0123
-0.03490658503988659,0.008726646259971648,1,0.5588
-0.03490658503988659,0.017453292519943295,1,1.1127
-0.03490658503988659,0.026179938779914945,1,1.6911
-0.03490658503988659,0.03490658503988659,1,2.3081
-0.026179938779914945,-0.03490658503988659,1,-3.3499
-0.026179938779914945,-0.026179938779914945,1,-2.6828
-0.026179938779914945,-0.017453292519943295,1,-1.8952
-0.026179938779914945,-0.008726646259971648,1,-0.9946
-0.026179938779914945,0.0,1,0.0059
-0.026179938779914945,0.008726646259971648,1,1.0046
-0.026179938779914945,0.017453292519943295,1,1.9008
-0.026179938779914945,0.026179938779914945,1,2.6828
-0.026179938779914945,0.03490658503988659,1,3.3455
-0.017453292519943295,-0.03490658503988659,1,-4.2653
-0.017453292519943295,-0.026179938779914945,1,-3.5637
-0.017453292519943295,-0.017453292519943295,1,-2.5816
-0.017453292519943295,-0.008726646259971648,1,-1.3517
-0.017453292519943295,0.0,1,0.0019
-0.017453292519943295,0.008726646259971648,1,1.3544
-0.017453292519943295,0.017453292519943295,1,2.5816
-0.017453292519943295,0.026179938779914945,1,3.5608
-0.017453292519943295,0.03490658503988659,1,4.2604
-0.008726646259971648,-0.03490658503988659,1,-4.9157
-0.008726646259971648,-0.026179938779914945,1,-4.1643
-0.008726646259971648,-0.017453292519943295,1,-3.0208
-0.008726646259971648,-0.008726646259971648,1,-1.5846
-0.008726646259971648,0.0,1,0.0003
-0.008726646259971648,0.008726646259971648,1,1.5846
-0.008726646259971648,0.017453292519943295,1,3.0197
-0.008726646259971648,0.026179938779914945,1,4.162
-0.008726646259971648,0.03490658503988659,1,4.9127
0.0,-0.03490658503988659,1,-5.1616
0.0,-0.026179938779914945,1,-4.3708
0.0,-0.017453292519943295,1,-3.1674
0.0,-0.008726646259971648,1,-1.6693
0.0,0.0,1,-0.0
0.0,0.008726646259971648,1,1.6693
0.0,0.017453292519943295,1,3.1675
0.0,0.026179938779914945,1,4.3708
0.0,0.03490658503988659,1,5.1616
0.008726646259971648,-0.03490658503988659,1,-4.9127
0.008726646259971648,-0.026179938779914945,1,-4.162
0.008726646259971648,-0.017453292519943295,1,-3.0197
0.008726646259971648,-0.008726646259971648,1,-1.5846
0.008726646259971648,0.0,1,-0.0003
0.008726646259971648,0.008726646259971648,1,1.5846
0.008726646259971648,0.017453292519943295,1,3.0208
0.008726646259971648,0.026179938779914945,1,4.1643
0.008726646259971648,0.03490658503988659,1,4.9157
0.017453292519943295,-0.03490658503988659,1,-4.2603
0.017453292519943295,-0.026179938779914945,1,-3.5608
0.017453292519943295,-0.017453292519943295,1,-2.5816
0.017453292519943295,-0.008726646259971648,1,-1.3544
0.017453292519943295,0.0,1,-0.0019
0.017453292519943295,0.008726646259971648,1,1.3517
0.017453292519943295,0.017453292519943295,1,2.5816
0.017453292519943295,0.026179938779914945,1,3.5637
0.017453292519943295,0.03490658503988659,1,4.2653
0.026179938779914945,-0.03490658503988659,1,-3.3455
0.026179938779914945,-0.026179938779914945,1,-2.6828
0.026179938779914945,-0.017453292519943295,1,-1.9008
0.026179938779914945,-0.008726646259971648,1,-1.0046
0.026179938779914945,0.0,1,-0.0059
0.026179938779914945,0.008726646259971648,1,0.9945
0.026179938779914945,0.017453292519943295,1,1.8952
0.026179938779914945,0.026179938779914945,1,2.6828
0.026179938779914945,0.03490658503988659,1,3.3499
0.03490658503988659,-0.03490658503988659,1,-2.3081
0.03490658503988659,-0.026179938779914945,1,-1.691
0.03490658503988659,-0.017453292519943295,1,-1.1127
0.03490658503988659,-0.008726646259971648,1,-0.5588
0.03490658503988659,0.0,1,-0.0124
0.03490658503988659,0.008726646259971648,1,0.5363
0.03490658503988659,0.017453292519943295,1,1.0962
0.03490658503988659,0.026179938779914945,1,1.6829
0.03490658503988659,0.03490658503988659,1,2.3081
